country_name,country_code,continent,region,population,life_expect,life_satisfaction,undernourishment,obesity,cbn_poverty,electricity,drinking_water_basic,sanitation_basic,clean_cooking_gbd,air_pollution_particles,air_pollution_ozone,uhc_who,dtp3,unmet_contraception,lower_secondary_school,unemployment_ilo,social_support,freedom,voice,stability,alcohol,HIV_unaids_untreated,gdp
Malawi,MWI,Africa,Sub-Saharan Africa,16953944,61.30671428571429,3.853294542857579,15.67142857142857,5.460593460919465,38.22144,11.54571431023735,66.14574557,25.17112831857143,2.763535042857143,25.86366613857143,37.88425208428571,45,89.71428571428571,16.17857142857143,47.21927428571428,5.856999942234585,54.00643987315042,77.6176495211465,-0.08503488138584153,-0.1275041901972145,3.625,3.652897959183673,1431.979546156982
Malaysia,MYS,Asia,South-eastern Asia,31053115.14285714,75.23257142857143,5.86166877746582,3.371428571428571,14.71239008783919,1.333382,99.81127602713448,97.05357789714286,99.48606502142857,99.00706735714286,17.38714183285714,37.47757460857143,74,97.57142857142857,7.110285714285715,88.71130571428571,3.19857144355774,82.84421920776367,79.93818640708923,-0.3372974097728729,0.1538513762477253,0.85,0.1885714285714285,24164.53140293526
Mali,MLI,Africa,Sub-Saharan Africa,18161314.28571429,58.27928571428571,4.245673520224435,3.457142857142857,8.052524160174059,16.97153,36.29548399788993,74.38747030857142,37.18232045571429,1.410176842857144,60.11384770571429,40.25280715857143,38.5,70.85714285714286,26.07142857142857,53.79476428571429,7.074000017983574,79.79874440601894,69.1517574446542,-0.2793525521244322,-1.82414288180215,1.265,0.6897755102040816,2055.279176077762
Malta,MLT,Europe,Southern Europe,447655.8571428572,81.95505226480837,6.512075424194336,2.5,29.14501268640853,0.23995755,100,99.99999995285714,99.96459518714286,99.72883258571429,13.29145771571429,52.11304914,79.5,98,3.191428571428572,104.0295928571429,5.108571427209037,93.18866985184806,90.76068656785148,1.166686109134129,1.130156261580331,7.775,0.07942857142857143,39280.05943652518
Mauritania,MRT,Africa,Sub-Saharan Africa,3950154.714285714,64.47,4.391658987317767,8.242857142857144,12.20269623229493,5.78,40.1045684814453,66.76465376285715,43.34552355714285,42.70837712857142,66.5513400957143,37.64212522285715,37.5,77.28571428571429,26.04428571428571,37.65760714285715,10.14171409606933,79.96942911829267,49.52106475830078,-0.8713314022336688,-0.7684560843876429,0.0345,0.3036122448979592,5101.150337131569
Mauritius,MUS,Africa,Sub-Saharan Africa,1261637.571428571,74.2505574912892,5.828410387039185,5.542857142857143,10.5172703782175,0.38322775,99.47570909772602,99.85993823142857,95.43544843833334,98.33609515714285,14.94550208857143,21.97496062,63.5,96.71428571428571,6.843,110.1851328571429,7.09428562436785,85.99594980478287,85.56603938341141,0.8452440840857369,0.9193875363894871,4.145,1.242510204081632,20658.3764850424
Mexico,MEX,Americas,Latin America and the Caribbean,120046388.4285714,74.47957142857143,6.780414376940047,5.157142857142857,28.57126376294009,1.921146,99.34746551513673,98.01293523571428,88.89565298571429,84.65325107142857,21.80775309714286,44.87319053142857,73,88.85714285714286,9.901714285714286,124.4298942857143,4.211428506033763,80.2913989339556,77.91860784803119,-0.002281945943000857,-0.7291456886700222,4.96,0.2042448979591837,19501.31602715925
Mongolia,MNG,Asia,Eastern Asia,2970664.285714286,69.506,5.065872328622,8.8,19.9025876974899,16.694475,88.80194091796875,80.82745075571428,62.06252917142857,51.10687458571429,37.58299625571428,44.75578574714286,62.5,98.85714285714286,15.05857142857143,96.377935,5.252857208251951,93.07818583079747,71.48722580501011,0.2212465448038919,0.6987434753349849,9.58,0.07428571428571427,10982.43753877158
Montenegro,MNE,Europe,Southern Europe,621811.4285714285,76.47839721254356,5.324251788003104,2.5,23.25994750682905,1.5001445,99.628570556640625,97.44544830714285,95.54746358857143,58.96168027142857,23.14090891428571,46.77636271571428,64.5,90,17.57285714285714,95.278568,17.70999990190777,80.64402852739606,55.29893508979252,0.1364387428121907,0.2463680431246758,11.195,0.062,18473.18393828357
Morocco,MAR,Africa,Northern Africa,34663949.57142857,72.88414285714286,5.145092646280925,3.971428571428572,25.46989837339017,0.48277925,96.60150255475726,83.72094028142857,82.60887903714286,95.86785175714286,31.45999640428571,49.53861051,70.5,99,5.912571428571429,92.73857333333333,9.31242847442627,62.15450763702393,74.08904234568278,-0.6553210020065308,-0.3975715679781778,0.695,0.05600000000000001,7327.023786272322
Mozambique,MOZ,Africa,Sub-Saharan Africa,26901586.28571429,58.12728571428571,4.494448184967041,27.52857142857143,6.769396852998665,51.01782,24.87132208687917,51.23646725571428,29.33933332571429,3.131113114285714,23.09701372571429,34.92512407142857,44.5,86.57142857142857,21.27857142857143,37.13167571428571,3.401000022888183,69.42674517631531,84.4173789024353,-0.3284958984170641,-0.5047993404524667,2.245,7.618285714285714,1239.660940717533
Myanmar,MMR,Asia,South-eastern Asia,51467086.85714286,65.36657142857143,4.401828357151577,4.514285714285714,5.326071973035146,14.019215,59.37990297589983,73.64101549,71.25310095857142,16.50179,32.22850237428572,42.90385651571429,55,86.57142857142857,9.424714285714286,68.96887,0.9474285670689178,75.11112349373954,82.40211308002472,-1.173048215253013,-1.07071521452495,4.765000000000001,0.5141428571428572,3854.63393485392
Namibia,"NAM",Africa,Sub-Saharan Africa,2284464.428571429,60.48814285714286,4.616461753845215,21.18571428571429,16.32107093552908,8.170410500000001,50.0804672241211,82.50338952428572,33.82515223285714,43.53884234285714,26.07915471714286,42.43526238428571,59,87.85714285714286,11.40428571428571,101.9170414285714,20.01428576878139,81.84458017349243,80.45538663864136,0.5007900425365993,0.7583873357091632,5.33,4.727510204081632,10352.40552118483
Nepal,NPL,Asia,Southern Asia,27762286.28571429,68.23442857142857,4.767370223999023,5.557142857142857,3.87749425315205,25.87637,84.6246381487165,87.79375660285714,58.67747007714286,26.95074301428571,87.37993397285715,64.69070679428572,46.5,90.42857142857143,19.73857142857143,93.14924,2.90057144846235,77.55655731473651,75.57283980505807,-0.3725133665970394,-0.8932210888181414,2.05,0.09046938775510205,3248.603379598829
Netherlands,NLD,Europe,Western Europe,16965365.57142857,81.53728222996517,7.42654732295445,2.5,20.2942933134995,0.2444467,100,100.0000008185714,97.73648851,99.83151865714287,12.48345203571429,38.62747576142857,85,95.28571428571429,2.645428571428571,100.312734,6.004285744258335,92.19264302934918,90.82696863583156,1.54355594090053,0.9985945820808412,9.58,0.04371428571428573,53379.80289554534
Nigeria,NGA,Africa,Sub-Saharan Africa,184103902.4285714,51.96257142857143,5.172920306523641,9.485714285714286,8.385390846402517,55.008025,55.08278165544781,68.7844401557143,38.38685205571429,19.34593437142857,67.30814817714285,48.90420991428572,40.5,47.57142857142857,18.92714285714286,49.00066333333334,5.745428664343697,76.18767023086548,72.78706630071004,-0.4919137528964451,-2.02356561592647,10.825,0.8625510204081634,5222.455130203869
North Macedonia,MKD,Europe,Southern Europe,2069426,75.59407665505228,5.117814472743443,3.2,22.39679021905399,17.609165,99.97142900739397,97.47293684,95.31851928857142,69.74346587142857,32.98128891714286,40.46113277428572,66.5,93.85714285714286,20.65428571428571,86.01879,25.85142844063896,81.57153725624084,68.03078481129238,-0.1166713147291115,-0.2505178472825459,6.045,0.07942857142857143,14999.56271374983
Norway,NOR,Europe,Northern Europe,5178205.428571428,82.19756097560976,7.557586669921875,2.5,23.01996185688498,0.2400755,100,100.0000005242857,98.05676606428571,99.79384775714286,7.034418685571429,36.06079084428571,84.5,95,1.157,101.75558,3.851428542818342,95.19142905871074,95.30501166979472,1.699101158550807,1.210424014500209,7.465,0.01,62963.34425206858
Pakistan,PAK,Asia,Southern Asia,210914331.8571429,65.65314285714285,5.339919022151402,13.12857142857143,8.150803587398054,8.92722,71.39585658482142,89.45179457285714,59.17355759857143,40.19851064285714,66.14301820571428,59.96021788857143,42,71.42857142857143,13.76142857142857,49.65329714285714,3.138857126235961,60.92532702854702,58.05496403149196,-0.7561597568648202,-2.474739006587437,0.315,0.09428571428571429,4589.312421151919
Panama,PAN,Americas,Latin America and the Caribbean,3958566.285714286,77.412,6.561395508902414,7.642857142857143,22.46557301829673,9.48934,92.05608040945872,92.94513165285714,78.68806695714285,87.50728661428572,14.82286620142857,34.5163117,74.5,81.85714285714286,14.28857142857143,92.55928857142857,3.044714280537196,89.25650119781494,85.43723055294582,0.5063909462520054,0.1909341812133789,7.845000000000001,0.2591122448979591,28413.58225506497
Paraguay,PRY,Americas,Latin America and the Caribbean,6180427.428571428,73.14657142857143,5.658223470052084,7.485714285714286,19.92808771607843,5.727339499999999,98.92625100272043,96.66454001,87.57669548285715,60.6746107,13.20078817428571,38.57298353857143,59.5,91.14285714285714,9.000714285714286,83.4975,4.877142906188964,93.08350384235382,82.7889899412791,-0.06696470720427378,-0.2277291092323139,7.42,0.1701428571428571,12795.18625153723
Peru,PER,Americas,Latin America and the Caribbean,30828060.14285714,75.44885714285714,5.73448862348284,6.542857142857143,19.60365908299794,14.656035,93.45814950125559,90.27304353571428,75.07228158428572,73.21859452857143,30.37948456,31.63104378428571,76.5,88.14285714285714,6.428142857142857,106.6519914285714,3.458571434020994,80.80752236502511,77.38144653184074,0.1949392088821956,-0.4847212774412972,6.505,0.1362857142857143,11993.56436848371
Philippines,PHL,Asia,South-eastern Asia,103181656.1428571,71.24671428571429,5.390457902635847,9.642857142857142,6.109384905381065,23.94085,90.41359165736607,92.01577799857142,75.29750258571428,46.14284697142857,20.02466598142857,26.64698399714286,51,80.71428571428571,11.01,91.324004,3.037142821720669,83.49077360970634,91.23977678162711,0.07774174599243061,-1.071276800973075,6.78,0.07514285714285714,7292.197222681672
Poland,POL,Europe,Eastern Europe,38003024.28571428,77.42961672473868,5.979171071733747,2.5,23.0987334890724,1.3433415,100,99.23384336285714,98.57115428571429,83.72179064285714,23.18995188285714,43.70512899,73.5,97.57142857142857,12.58428571428571,101.0385342857143,7.401428495134635,90.38983753749302,83.25453656060355,0.9325942056519644,0.7512555122375489,11.67,0.07314285714285715,27871.32754965803
Portugal,PRT,Europe,Southern Europe,10377264.42857143,81.03066202090594,5.348198209490095,2.5,20.68961239452596,0.71227095,100,99.88407307285715,99.39756836285714,99.2463785,8.649692576857143,41.75470683571429,83,98.14285714285714,3.467285714285715,117.1762228571429,12.13857133047922,87.89994631494794,83.28062551362174,1.122168677193778,0.9242962173053196,11.955,0.1341666666666667,31527.99472018038
Romania,ROU,Europe,Eastern Europe,19790182.14285714,75.02508710801395,5.708928312574114,2.5,22.38550395815946,1.14,99.87142835344586,100,83.03623731,85.5113514,16.22793517714286,36.88609049285714,71,89,7.451428571428571,94.64505571428572,6.07428571156093,78.51290958268302,76.49469120161874,0.4583048522472382,0.1257441198187215,11.69,0.04946938775510205,24505.82007167677
Russian Federation,RUS,Europe,Eastern Europe,143991749.7142857,71.33470383275262,5.733945369720459,2.5,23.24060195198879,3.338009,99.35714285714286,96.52836278571428,88.08233162142857,97.49397074285714,12.81532668142857,38.59230935714286,72.5,97,7.915714285714285,98.25095285714286,5.321428571428571,90.77250787190029,69.62627513068063,-1.061324749674116,-0.8078269447599139,11.83,0.07314285714285715,25983.50055803571
Rwanda,RWA,Africa,Sub-Saharan Africa,11663734.28571429,65.22885714285714,3.411519050598145,34.85714285714285,5.361947793833099,52.391675000000014,25.10544981275284,57.13843371285714,64.22065352142857,0.8042712571428602,37.92160481571428,42.0307167,54,97.85714285714286,12.99142857142857,47.08320857142857,1.139999985694887,65.87259428841728,89.78234444345746,-1.164922169276646,-0.07117107244474549,9.105,0.8744489795918368,1826.359945912561
Senegal,SEN,Africa,Sub-Saharan Africa,14376849.42857143,66.88628571428572,4.339259692600795,10.31428571428571,8.309039862482585,29.075295,61.02857153756278,78.59770175857143,52.05204554857143,21.6653392,60.19096485,39.66369699,46.5,91.28571428571429,18.35714285714286,59.2756,6.26385716029576,77.33143397739956,68.22240608079093,0.2192391177772411,-0.1220284216105938,0.745,0.2448367346938776,3044.137326556695
Serbia,SRB,Europe,Southern Europe,7092993.142857143,75.39477351916376,5.356865065438407,3.657142857142857,21.51567292186116,12.5,99.92582811628068,93.38766605285714,97.43417224857143,73.07843174285715,27.56112693857143,39.46644061857143,69.5,93.85714285714286,10.27585714285714,100.50101,17.7857140132359,83.97242256573269,58.71446643556867,0.1746963118868215,0.05230219289660453,8.725,0.044,15909.31824157767
Sierra Leone,SLE,Africa,Sub-Saharan Africa,7320238,57.45685714285715,4.50851305325826,25.9,8.268447114819496,64.9371,19.78243964059012,57.8386754,14.89759269857143,2.245133571428572,49.99414992428571,41.11891823571428,36.5,88.42857142857143,24.5,57.80702666666667,4.616571426391602,69.10376747449239,68.89340976874034,-0.2569506870848792,-0.1346150801650116,5.665,1.266061224489796,1682.688674120289
Slovak Republic,SVK,Europe,Eastern Europe,5425746.142857143,76.7850174216028,6.10603530066354,5.214285714285714,20.52964349483772,0.5563932,100,99.69043249428572,97.60757302428571,98.59809185714286,19.00087733428571,46.99477877857143,75.5,96.85714285714286,11.88857142857143,95.67983142857143,11.02571432931083,92.62529696737018,65.88352492877415,0.9383293219975063,0.9280270082609994,11.335,0.04342857142857143,28538.95950480327
Slovenia,SVN,Europe,Southern Europe,2063992.428571429,80.8404181184669,5.972842216491699,2.5,20.24862014887127,0,100,99.5,98.05278636,88.31854807142857,17.61765792571429,49.78810173142857,78,94.57142857142857,8.420714285714286,99.27685,8.177142960684636,92.42901716913495,90.63801084245954,0.9888755934579032,0.9287859201431274,12.32,0.03971428571428572,34442.47197104471
South Africa,ZAF,Africa,Sub-Saharan Africa,55432546,63.93314285714286,4.668244872774396,4.971428571428572,27.47867851486331,17.312245,84.95714351109096,91.85805169571428,73.8922487,84.82229735714286,28.92897890714286,38.75898646142857,65,81.85714285714286,11.22857142857143,104.1489685714286,25.68857138497487,87.31878740446908,75.35842912537711,0.6268779294831412,-0.1539868699120624,9.565,7.938857142857143,13935.4153815698
Spain,ESP,Europe,Southern Europe,46599123.71428572,83.0871080139373,6.3342878477914,2.5,23.89841340265752,1.3660765,100,99.93933050571428,99.90422186285714,98.81065424285714,10.14318813142857,47.10423298428572,84.5,96.28571428571429,3.456857142857143,122.3596242857143,21.3542856488909,93.21728263582501,74.72000803266253,1.024855273110526,0.2087129627221397,12.02,0.06814285714285712,37530.3431015961
Sri Lanka,LKA,Asia,Southern Asia,21010714.28571429,74.88642857142858,4.372466007868448,5.628571428571428,4.824951659546273,4.787264,94.11103602818082,90.11676523,90.74155747714286,32.50188484285714,20.81682228,37.05981177714285,62,99,6.909,99.30366714285714,4.205714293888636,82.60805606842041,84.839661916097,-0.3273211064349328,-0.2557909340996827,4.1,0.07571428571428573,12451.69014141742
Sudan,SDN,Africa,Northern Africa,38340139.28571428,64.61485714285715,4.344586133956909,11.84285714285714,7.852192679275604,9.340336,46.96996361868722,58.29712931571429,34.52532293,46.40354192857143,52.23408409142857,44.07533275714286,43,93.28571428571429,21.30714285714286,54.5177,17.4884286608015,81.15581274032593,40.10218530893326,-1.798748203686306,-2.159566572734287,0.515,0.1725714285714286,4656.436314174107
Suriname,SUR,Americas,Latin America and the Caribbean,575706,70.94142857142857,6.269286632537842,7.742857142857143,26.22206880838169,23.800355,95.40806252615792,95.75068051285714,86.49175286,89.25780325714285,23.54382424,23.82789195428571,67.5,74.42857142857143,20.68571428571429,94.58289285714287,7.515714304787775,79.72620725631714,88.54884505271912,0.3943457433155605,0.1531302726694516,5.57,0.8,18777.99874400699
Sweden,SWE,Europe,Northern Europe,9824435.142857144,82.19930313588851,7.36465276990618,2.5,20.50382286011736,0.8695435499999999,100,99.77728036571429,99.25670514000001,99.76209222857143,5.927697153857143,37.52087442714286,86,97.57142857142857,2.831,114.1415171428571,7.354285648890903,92.34260490962437,93.6425907271249,1.603883862495422,1.036258688994816,9.030000000000001,0.02478571428571428,50368.94862116584
Switzerland,CHE,Europe,Western Europe,8270965.571428572,83.21393728222998,7.5469748973846444,2.5,19.4576763092074,0.23777045,100,100.0000008428571,99.89466978285714,99.86062865714285,11.14152442257143,48.09261683428571,85,96,1.768714285714286,106.4010314285714,4.755714348384311,94.19291019439697,93.46650739510854,1.579271299498422,1.351162433624268,11.555,0.04685714285714286,68314.41985610346
Tanzania,TZA,Africa,Sub-Saharan Africa,52736633.14285714,64.49057142857143,3.528292417526245,22.84285714285714,7.912268905772454,37.81915499999999,25.92426204681397,52.98625919,25.76318701142857,2.135454585714287,27.28323088714286,34.54586214428571,42,92.42857142857143,17.29428571428571,38.21234,2.423142841884069,74.75593175206866,71.82239719799587,-0.2399908006191254,-0.3854054191282817,11.16,2.673857142857143,2310.108014787948
Thailand,THA,Asia,South-eastern Asia,70232000.85714285,77.72742857142858,6.248940467834473,7.871428571428571,9.226599532151582,1.8571245,99.59730093819752,99.18994515,97.10017058142857,73.96633974285714,29.67254643714286,43.28044563571429,77.5,98.71428571428571,6.602571428571428,113.0397742857143,0.6142857074737548,89.85475301742554,88.06640590940204,-0.8122965863772801,-0.995746740273067,8.33,0.5313877551020407,16153.03296154111
Togo,TGO,Africa,Sub-Saharan Africa,7479329.142857143,59.27914285714286,3.773907804489136,20.34285714285714,7.890769967498734,27.66697,44.99171883719308,63.62785602142857,16.17332525428571,6.687171171428571,45.48623473428572,47.39751882857143,41,82.85714285714286,27.89142857142857,77.56587,2.700428588049752,50.73064982891083,69.87435817718506,-0.7570155348096576,-0.4409922233649663,2.415,1.383714285714286,1873.361195362179
Tunisia,TUN,Africa,Northern Africa,11555935,75.73185714285714,4.713038716997419,2.642857142857143,26.58357498258064,2.9695105,99.81428636823381,94.81588906714286,92.12409052428572,99.60134727142857,30.98847394285714,50.99368515,67,97.71428571428571,6.842571428571429,106.2211033333333,15.73242855072023,67.20397302082607,59.23439519745963,0.1184424960187503,-0.9244027478354317,2.055,0.08271428571428573,10739.36333602682
Ukraine,UKR,Europe,Eastern Europe,45138215.28571428,71.331393728223,4.429240567343576,2.5,24.15682260564309,0.9786436000000001,99.98107038225447,93.83000948142858,97.35065379714285,95.58320352857143,16.16182744857143,41.54002951428571,66.5,48,6.647285714285714,96.89640333333334,8.680000237056188,88.92152564866203,55.15282111508505,-0.1207306298892945,-1.492706894874573,9.24,0.5965714285714285,12191.6318359375
United Kingdom,GBR,Europe,Northern Europe,65096828.71428572,81.1198606271777,6.890490600040981,2.5,27.57322739298619,0.7315201499999999,100,100.0000006442857,99.1125767,99.93953232857143,10.69356782285714,32.97948483428571,87,94.57142857142857,1.093571428571428,112.40618,5.707142898014611,93.39627879006522,85.08068748882839,1.324275970458984,0.3782745919057301,11.33,0.03363775510204081,44845.42303819366
United States,USA,Americas,Northern America,320585002,78.67595818815332,6.995516777038574,2.5,35.98968274935851,1.374374,100,99.44459744285714,99.76626816714285,99.78664317142857,8.143873066285714,44.86609221,81.5,94.42857142857143,2.441428571428571,101.055095,5.717142854418073,90.79810636384147,82.58206759180341,1.07732309613909,0.521647857768195,9.844999999999999,0.0938061224489796,58317.37935131282
Uruguay,URY,Americas,Latin America and the Caribbean,3401400.142857143,77.42957142857144,6.423275334494455,2.5,27.89323693891982,1.691038,99.69691031319755,99.11840417571429,96.61161372857143,97.2630137,9.780779360428571,31.77420250428571,78,94,9.886857142857142,121.8485214285714,7.285714285714286,90.09804129600525,89.1502150467464,1.129768678120205,0.9511916296822686,6.955,0.2262040816326531,22403.03993572655
Vietnam,VNM,Asia,South-eastern Asia,92152839.14285715,73.86957142857143,5.17880003792899,8.057142857142857,1.89751176056563,18.1,99.238037109375,93.11813348857143,80.68499097285714,54.09373875714285,22.36939951714286,39.61944128714286,67,87.57142857142857,4.664857142857143,96.35188714285714,1.47714286191123,81.39332731564839,89.48179632425308,-1.397298761776515,0.1554090763841357,8.26,0.2011224489795919,8167.631420106258
